pos,corr_resp,random,seq,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,,seq,0,0,0,0,,,,,21,3,87,3,721.7059091001283,722.6898461000528,722.6898461000528,722.6898461000528,722.6898461000528,722.706621899968,723.690078600077,723.690078600077,z,1,0.5691048000007868,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,22,0,88,0,724.2900773000438,725.2907068999484,725.2907068999484,725.2907068999484,725.2907068999484,725.2907068999484,726.2909130000044,726.2909130000044,x,1,0.3178731999360025,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,22,1,89,1,726.6411755001172,727.6415442000143,727.6415442000143,727.6415442000143,727.6415442000143,727.6415442000143,728.6417241001036,728.6417241001036,v,1,0.4742846000008285,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,22,2,90,2,729.1419937999453,730.1424157000147,730.1424157000147,730.1424157000147,730.1424157000147,730.1424157000147,731.1427565999329,731.1427565999329,c,1,0.3973103000316769,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,22,3,91,3,731.5597556999419,732.5601965000387,732.5601965000387,732.5601965000387,732.5601965000387,732.5601965000387,733.5603950000368,733.5603950000368,z,1,0.433981099864468,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,23,0,92,0,734.0106796000618,735.0111867999658,735.0111867999658,735.0111867999658,735.0111867999658,735.0111867999658,736.0117071000859,736.0117071000859,x,1,0.36909659998491406,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,23,1,93,1,736.4117308000568,737.4120028999168,737.4120028999168,737.4120028999168,737.4120028999168,737.4120028999168,738.4124861001037,738.4124861001037,v,1,0.4363053000997752,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,23,2,94,2,738.8791211999487,739.8796894999687,739.8796894999687,739.8796894999687,739.8796894999687,739.8796894999687,740.8633286999539,740.8633286999539,c,1,0.3326101000420749,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,23,3,95,3,741.2134662999306,742.2139328001067,742.2139328001067,742.2139328001067,742.2139328001067,742.2139328001067,743.21420580009,743.21420580009,z,1,0.7715251001063734,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,24,0,96,0,744.0143436000217,744.9981939001009,744.9981939001009,744.9981939001009,744.9981939001009,745.0150444000028,745.9986338000745,745.9986338000745,x,1,0.36700500012375414,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,24,1,97,1,746.3819891000167,747.3825832000002,747.3825832000002,747.3825832000002,747.3825832000002,747.3825832000002,748.3829626000952,748.3829626000952,v,1,0.4438420000951737,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,24,2,98,2,748.8497421999928,749.8501287999097,749.8501287999097,749.8501287999097,749.8501287999097,749.8501287999097,750.8504019000102,750.8504019000102,c,1,0.34709950000979006,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,24,3,99,3,751.2171380999498,752.2178500001319,752.2178500001319,752.2178500001319,752.2178500001319,752.2178500001319,753.2011575000361,753.2011575000361,z,1,0.4047421000432223,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,25,0,100,0,753.6346676000394,754.6354054999538,754.6354054999538,754.6354054999538,754.6354054999538,754.6354054999538,755.6358058999758,755.6358058999758,x,1,0.26983020012266934,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,25,1,101,1,755.9357012000401,756.9192508000415,756.9192508000415,756.9192508000415,756.9192508000415,756.9361097000074,757.9199192000087,757.9199192000087,v,1,0.3352224000263959,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,25,2,102,2,758.2866865000688,759.2869357001036,759.2869357001036,759.2869357001036,759.2869357001036,759.2869357001036,760.2873261000495,760.2873261000495,c,1,0.3328877000603825,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,25,3,103,3,760.6374922001269,761.6380628999323,761.6380628999323,761.6380628999323,761.6380628999323,761.6380628999323,762.6382242001127,762.6382242001127,z,1,0.40210109995678067,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,26,0,104,0,763.0718869999982,764.0720251000021,764.0720251000021,764.0720251000021,764.0720251000021,764.0720251000021,765.0725656999275,765.0725656999275,x,1,0.009573100134730339,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,26,1,105,1,765.105853700079,766.1061813000124,766.1061813000124,766.1061813000124,766.1061813000124,766.1061813000124,767.1065742000937,767.1065742000937,v,1,0.26112839998677373,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,26,2,106,2,767.3901776000857,768.3905516001396,768.3905516001396,768.3905516001396,768.3905516001396,768.3905516001396,769.3909756999929,769.3909756999929,c,1,0.41902679996564984,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,26,3,107,3,769.8408305000048,770.8412536000833,770.8412536000833,770.8412536000833,770.8412536000833,770.8412536000833,771.8417513000313,771.8417513000313,x,0,0.23664760007523,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,27,0,108,0,772.1085020001046,773.1088424001355,773.1088424001355,773.1088424001355,773.1088424001355,773.1088424001355,774.10906970012,774.10906970012,x,1,0.317702200030908,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,27,1,109,1,774.4424849001225,775.4430726000573,775.4430726000573,775.4430726000573,775.4430726000573,775.4430726000573,776.4435022999533,776.4435022999533,v,1,0.39287860016338527,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,27,2,110,2,776.8602265000809,777.8607449999545,777.8607449999545,777.8607449999545,777.8607449999545,777.8607449999545,778.8611024001148,778.8611024001148,c,1,0.2545175999403,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,27,3,111,3,779.1446579000913,780.1448290999979,780.1448290999979,780.1448290999979,780.1448290999979,780.1448290999979,781.1451978001278,781.1451978001278,z,1,0.25602580001577735,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,28,0,112,0,781.4286015999969,782.4122039000504,782.4122039000504,782.4122039000504,782.4122039000504,782.4291795999743,783.412663300056,783.412663300056,x,1,0.23021099995821714,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,28,1,113,1,783.662667900091,784.6467899000272,784.6467899000272,784.6467899000272,784.6467899000272,784.6633006001357,785.6468456001021,785.6468456001021,v,1,0.34317829995416105,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,28,2,114,2,786.0135572000872,787.0141708001029,787.0141708001029,787.0141708001029,787.0141708001029,787.0141708001029,787.9979520000052,787.9979520000052,c,1,0.2564087000209838,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,28,3,115,3,788.2813538999762,789.281866400037,789.281866400037,789.281866400037,789.281866400037,789.281866400037,790.282185100019,790.282185100019,z,1,0.2474175998941064,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,29,0,116,0,790.5489652000833,791.5492424000986,791.5492424000986,791.5492424000986,791.5492424000986,791.5492424000986,792.5495776999742,792.5495776999742,x,1,0.2717092998791486,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,29,1,117,1,792.8498146999627,793.8502649001312,793.8502649001312,793.8502649001312,793.8502649001312,793.8502649001312,794.8504524000455,794.8504524000455,v,1,0.4032329998444766,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,29,2,118,2,795.2838651000056,796.2677659001201,796.2677659001201,796.2677659001201,796.2677659001201,796.2843750999309,797.2678996000905,797.2678996000905,c,1,0.0204605998005718,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,29,3,119,3,797.3178318000864,798.3182455000933,798.3182455000933,798.3182455000933,798.3182455000933,798.3182455000933,799.3023574999534,799.3023574999534,z,1,0.2790240999311209,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,30,0,120,0,799.6024108999409,800.6027528000996,800.6027528000996,800.6027528000996,800.6027528000996,800.6027528000996,801.6027969999705,801.6027969999705,x,1,0.1598871999885887,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,30,1,121,1,801.786194199929,802.7701554999221,802.7701554999221,802.7701554999221,802.7701554999221,802.7870406999718,803.7704141000286,803.7704141000286,v,1,0.3276859000325203,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,30,2,122,2,804.1206871999893,805.1208875000011,805.1208875000011,805.1208875000011,805.1208875000011,805.1208875000011,806.1215391999576,806.1215391999576,c,1,0.23670400003902614,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,30,3,123,3,806.3881270999555,807.3886629999615,807.3886629999615,807.3886629999615,807.3886629999615,807.3886629999615,808.372168000089,808.372168000089,x,0,0.24279159982688725,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,31,0,124,0,808.6388757999521,809.6228128001094,809.6228128001094,809.6228128001094,809.6228128001094,809.6394952000119,810.623307300033,810.623307300033,x,1,0.23925089999102056,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,31,1,125,1,810.8899588999338,811.8905181000009,811.8905181000009,811.8905181000009,811.8905181000009,811.8905181000009,812.8905130999628,812.8905130999628,v,1,0.3669187999330461,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,31,2,126,2,813.2740035001189,814.2744227000512,814.2744227000512,814.2744227000512,814.2744227000512,814.2744227000512,815.2748158001341,815.2748158001341,c,1,0.36855360004119575,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,31,3,127,3,815.6749962000176,816.6754797999747,816.6754797999747,816.6754797999747,816.6754797999747,816.6754797999747,817.6590963001363,817.6590963001363,z,1,0.22008050000295043,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,32,0,128,0,817.9091111000162,818.9096298001241,818.9096298001241,818.9096298001241,818.9096298001241,818.9096298001241,819.893311199965,819.893311199965,x,1,0.23626170004718006,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,32,1,129,1,820.1601301999763,821.1604907000437,821.1604907000437,821.1604907000437,821.1604907000437,821.1604907000437,822.160911800107,822.160911800107,v,1,0.48256639996543527,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,32,2,130,2,822.6611313999165,823.6615498000756,823.6615498000756,823.6615498000756,823.6615498000756,823.6615498000756,824.6617884000298,824.6617884000298,c,1,0.2852342000696808,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,32,3,131,3,824.978453299962,825.9623336000368,825.9623336000368,825.9623336000368,825.9623336000368,825.9790531999897,826.9627334999386,826.9627334999386,z,1,0.44188760011456907,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,33,0,132,0,827.4294837999623,828.429653899977,828.429653899977,828.429653899977,828.429653899977,828.429653899977,829.4302763000596,829.4302763000596,x,1,0.3499610999133438,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,33,1,133,1,829.7969190999866,830.7974125000183,830.7974125000183,830.7974125000183,830.7974125000183,830.7974125000183,831.7977797000203,831.7977797000203,v,1,0.26289930008351803,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,33,2,134,2,832.0814630000386,833.081669599982,833.081669599982,833.081669599982,833.081669599982,833.081669599982,834.0820949999616,834.0820949999616,c,1,0.3026423000264913,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,33,3,135,3,834.4154026999604,835.4158419999294,835.4158419999294,835.4158419999294,835.4158419999294,835.4158419999294,836.3994605001062,836.3994605001062,z,1,0.28676399984396994,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,34,0,136,0,836.7162361999508,837.7167879999615,837.7167879999615,837.7167879999615,837.7167879999615,837.7167879999615,838.7003437001258,838.7003437001258,x,1,0.27055419981479645,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,34,1,137,1,839.0007589999586,840.0010798000731,840.0010798000731,840.0010798000731,840.0010798000731,840.0010798000731,841.0012137000449,841.0012137000449,v,1,0.23096009995788336,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,34,2,138,2,841.2514051001053,842.2519857001025,842.2519857001025,842.2519857001025,842.2519857001025,842.2519857001025,843.2353572000284,843.2353572000284,c,1,0.239452000008896,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,34,3,139,3,843.5021621999331,844.4860211000778,844.4860211000778,844.4860211000778,844.4860211000778,844.5027719999198,845.486328799976,845.486328799976,z,1,0.32059999997727573,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,35,0,140,0,845.8361150999554,846.8367582000792,846.8367582000792,846.8367582000792,846.8367582000792,846.8367582000792,847.8372494000942,847.8372494000942,x,1,0.07685690000653267,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,35,1,141,1,847.9371567000635,848.9375966000371,848.9375966000371,848.9375966000371,848.9375966000371,848.9375966000371,849.9380415000487,849.9380415000487,v,1,0.425172199960798,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,35,2,142,2,850.3880851999857,851.3720507000107,851.3720507000107,851.3720507000107,851.3720507000107,851.388685000129,852.3722632999998,852.3722632999998,c,1,0.25731920008547604,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,35,3,143,3,852.6555775001179,853.6561847999692,853.6561847999692,853.6561847999692,853.6561847999692,853.6561847999692,854.6398577999789,854.6398577999789,z,1,0.25385589990764856,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,36,0,144,0,854.9233697000891,855.9236733999569,855.9236733999569,855.9236733999569,855.9236733999569,855.9236733999569,856.9239715000149,856.9239715000149,x,1,0.2522012998815626,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,36,1,145,1,857.2074104000349,858.2077917000279,858.2077917000279,858.2077917000279,858.2077917000279,858.2077917000279,859.1914904001169,859.1914904001169,v,1,0.2822922000195831,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,36,2,146,2,859.4917155001312,860.4921335999388,860.4921335999388,860.4921335999388,860.4921335999388,860.4921335999388,861.4923338000663,861.4923338000663,c,1,0.2516398001462221,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,36,3,147,3,861.7757491001394,862.7763058999553,862.7763058999553,862.7763058999553,862.7763058999553,862.7763058999553,863.7600917001255,863.7600917001255,z,1,0.2497778998222202,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,37,0,148,0,864.0268334001303,865.027290900005,865.027290900005,865.027290900005,865.027290900005,865.027290900005,866.0275014999788,866.0275014999788,x,1,0.12918759998865426,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,37,1,149,1,866.1774683999829,867.1779455000069,867.1779455000069,867.1779455000069,867.1779455000069,867.1779455000069,868.1783074999694,868.1783074999694,v,1,0.24278090009465814,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,37,2,150,2,868.4448293999303,869.4459760000464,869.4459760000464,869.4459760000464,869.4459760000464,869.4459760000464,870.4293647001032,870.4293647001032,c,1,0.24940679990686476,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,37,3,151,3,870.6957503999583,871.6964519000612,871.6964519000612,871.6964519000612,871.6964519000612,871.6964519000612,872.6967233999167,872.6967233999167,z,1,0.12299029994755983,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,38,0,152,0,872.8468315999489,873.84702440002,873.84702440002,873.84702440002,873.84702440002,873.84702440002,874.8307165000588,874.8307165000588,x,1,0.23305379995144904,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,38,1,153,1,875.080771200126,876.081336800009,876.081336800009,876.081336800009,876.081336800009,876.081336800009,877.0816279000137,877.0816279000137,v,1,0.29471999988891184,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,38,2,154,2,877.3982327999547,878.3987213999499,878.3987213999499,878.3987213999499,878.3987213999499,878.3987213999499,879.3991056999657,879.3991056999657,c,1,0.2580436998978257,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,38,3,155,3,879.6825550999492,880.6830037001055,880.6830037001055,880.6830037001055,880.6830037001055,880.6830037001055,881.6667601999361,881.6667601999361,z,1,0.27001240011304617,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,39,0,156,0,881.96686340007,882.9673645000439,882.9673645000439,882.9673645000439,882.9673645000439,882.9673645000439,883.9509364000987,883.9509364000987,x,1,0.23879599990323186,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,39,1,157,1,884.2177331000566,885.2182195999194,885.2182195999194,885.2182195999194,885.2182195999194,885.2182195999194,886.218488600105,886.218488600105,v,1,0.25702799996361136,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,39,2,158,2,886.5018263000529,887.4858260999899,887.4858260999899,887.4858260999899,887.4858260999899,887.5024516999256,888.4860930000432,888.4860930000432,c,1,0.3332475998904556,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,39,3,159,3,888.8363306999672,889.8364144000225,889.8364144000225,889.8364144000225,889.8364144000225,889.8364144000225,890.8369637001306,890.8369637001306,z,1,0.4739347000140697,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,40,0,160,0,891.3372271000408,892.3376565000508,892.3376565000508,892.3376565000508,892.3376565000508,892.3376565000508,893.3378989999183,893.3378989999183,x,1,0.03276499989442527,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,40,1,161,1,893.3880026000552,894.3883424000815,894.3883424000815,894.3883424000815,894.3883424000815,894.3883424000815,895.3888876000419,895.3888876000419,v,1,0.253218499943614,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,40,2,162,2,895.672264700057,896.6725729000755,896.6725729000755,896.6725729000755,896.6725729000755,896.6725729000755,897.672708600061,897.672708600061,c,1,0.2721450999379158,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,40,3,163,3,897.9728222000413,898.9565852999222,898.9565852999222,898.9565852999222,898.9565852999222,898.9734932999127,899.9569179001264,899.9569179001264,z,1,0.5929747000336647,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,41,0,164,0,900.5739287000615,901.5575373000465,901.5575373000465,901.5575373000465,901.5575373000465,901.5742049999535,902.5580218001269,902.5580218001269,x,1,0.10324530000798404,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,41,1,165,1,902.6913670001086,903.69185380009,903.69185380009,903.69185380009,903.69185380009,903.69185380009,904.6921914999839,904.6921914999839,v,1,0.45894920011051,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,41,2,166,2,905.175775700016,906.1759385000914,906.1759385000914,906.1759385000914,906.1759385000914,906.1759385000914,907.1764134000987,907.1764134000987,c,1,0.23290469986386597,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,41,3,167,3,907.4265568000264,908.4103631000035,908.4103631000035,908.4103631000035,908.4103631000035,908.4270268001128,909.410401500063,909.410401500063,z,1,0.2019744000863284,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,42,0,168,0,909.6438432000577,910.6279480000958,910.6279480000958,910.6279480000958,910.6279480000958,910.6445532001089,911.6282456000336,911.6282456000336,x,1,0.0231370001565665,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,42,1,169,1,911.6781862000935,912.6785150999203,912.6785150999203,912.6785150999203,912.6785150999203,912.6785150999203,913.6788187001366,913.6788187001366,v,1,0.1300849001854658,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,42,2,170,2,913.8288573001046,914.82931619999,914.82931619999,914.82931619999,914.82931619999,914.82931619999,915.8129758001305,915.8129758001305,c,1,0.25206689978949726,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,42,3,171,3,916.096368700033,917.0802311999723,917.0802311999723,917.0802311999723,917.0802311999723,917.097019799985,918.0808029000182,918.0808029000182,z,1,0.26850149990059435,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,43,0,172,0,918.3807759999763,919.3813064999413,919.3813064999413,919.3813064999413,919.3813064999413,919.3813064999413,920.3817267001141,920.3817267001141,x,1,0.22994820005260408,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,43,1,173,1,920.6316293000709,921.6319611999206,921.6319611999206,921.6319611999206,921.6319611999206,921.6319611999206,922.6324672000483,922.6324672000483,v,1,0.2714384999126196,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,43,2,174,2,922.9325361000374,923.933024500031,923.933024500031,923.933024500031,923.933024500031,923.933024500031,924.9331215999555,924.9331215999555,c,1,0.3529811000917107,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,43,3,175,3,925.3165373001248,926.3169305999763,926.3169305999763,926.3169305999763,926.3169305999763,926.3169305999763,927.3007813999429,927.3007813999429,z,1,0.2699225000105798,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,44,0,176,0,927.6006623001304,928.5848467999604,928.5848467999604,928.5848467999604,928.5848467999604,928.6013939001132,929.5849746000022,929.5849746000022,x,1,0.3968846001662314,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
